,nutrient00,nutrient01,nutrient02,nutrient03,nutrient04,nutrient05,nutrient06,nutrient08,nutrient09,nutrient10,nutrient11,nutrient12,nutrient13,nutrient14,nutrient15,nutrient16,nutrient18,nutrient20,nutrient21,nutrient22,nutrient23,nutrient24,yield
706,5.049522311206337,8.664241986293835,15.673227370900277,5.962987836857028,14.119137329424518,1.9223980293850216,28.416390163460704,11.095870308404203,7.056312764795953,9.51875909907995,17.690259437973392,13.040885866947727,5.936467727369774,22.17168389434802,9.43090420916289,17.67467358024458,8.530008377163021,8.841689046995224,6.095286832462376,4.044550576654992,19.665165052802,15.29922056977574,39.69997439564949
707,13.36557666019205,8.330033522382346,14.91584006924496,23.23469195912562,9.897179825486267,0.839483117841727,17.370365695594124,20.81350211503153,4.490772388873904,12.551328125553615,17.417099895290203,1.8445654196053611,4.305978897905601,12.426186922464424,9.361335170150191,7.227696263806905,8.548851454305998,11.150138619151251,4.879490818906529,10.685009214698669,7.647623801976675,17.319326725130946,41.28772156422989
708,12.31981889338928,8.96538305051473,15.021295948222331,1.4998837521242994,16.778460686720262,17.035953123145568,24.43635335555564,23.241047680622216,9.228065365385628,12.016986000373668,16.761136369216512,4.788836853014995,2.343837216424585,19.593816673411084,4.612992325473124,10.558094660729171,8.595186739595052,10.012931543455704,6.978578292253327,13.781246439548392,8.904324659444068,18.542873197893112,42.4312517070456
709,15.031081899892616,7.985436978975608,7.339235729385782,8.254072905224003,8.992265100489904,6.798060689442214,6.982077821450639,7.178777310036497,14.133749651462136,14.78144436375503,16.49626534247896,13.26491294292956,5.7830240696264665,1.8308803311808468,3.3836774296349983,10.282868172194627,7.304616405509274,16.32137402385996,15.212259891742336,16.322916742193637,11.679685294280151,5.048990201841369,37.60887729368375
710,20.102489597512797,8.858669792162432,10.801840241627964,5.635694518018758,0.3781662876265201,6.082131347725915,5.888301823154984,11.399788345149798,8.19435651828315,6.268453309646023,17.004418220980323,14.747494519061195,11.906990903339535,16.56294364479139,10.268994088994642,16.882186044409174,8.123242745370247,7.83445289671707,13.751593482706266,3.2155775179777137,12.970333074855969,16.846542754503126,39.72618852246429
711,6.453390329976365,8.756767844832748,13.355048361378245,14.88923279521654,21.340102151282775,11.381860156583215,9.59538802171647,10.930335170190917,20.791987910167403,10.175965861502515,15.351802422088372,14.593916887705715,15.31010559203312,17.48492188938461,7.676953200681864,17.219444315452602,8.706426275630275,6.836278670213528,13.432180386781432,19.543254119114025,13.941271496822068,8.993483934342848,39.05552804767103
712,8.574428632356508,7.788819854713458,8.56037864577187,8.777644426822393,21.18813021367686,9.67544626162894,4.751268727900458,20.041275487475943,8.315688639505037,11.147496646154949,16.78691293386492,5.467435315255273,6.181600213763341,14.180803062743813,6.16629002302413,11.673129971442716,7.234015486817511,12.559930435887228,15.54652932586936,12.657683027540592,12.392250542229403,15.811430089159966,38.95172195916807
713,15.96655722701114,8.728927831276982,22.920592145240008,20.645478940316625,15.685830421050506,11.32974979759563,12.290566222077144,12.735599068653354,26.385822586288192,21.597418660782864,17.45847647638231,20.79624368888884,9.77691152421631,20.884308510312856,0.9068295200430718,10.506250728865531,8.611969599967065,6.882283337858911,13.96169486383516,13.880559115688364,13.11437672816082,11.140091278890727,39.90395789593547
714,14.200690895805224,8.38586185628975,12.733200671904722,15.45765019847591,18.1165287469682,7.847606089997887,9.359189220745693,8.763455649866945,5.878615389249105,4.802065662894629,16.157528474771137,5.193514809288917,15.46848444637341,9.467288723858752,11.044297890600406,7.894268510800975,8.360247152071251,2.9572486545751016,10.792040066803663,17.60943806169809,11.076014515892258,17.51840998577204,39.75933613772929
715,17.81492952982752,9.133743550446669,11.392052905415367,15.742726344465652,18.157506063296207,5.995097126438834,12.771709857608723,11.181850557148351,2.95681925040415,15.09652014210235,17.89891030340112,8.074865288958083,12.96029604371278,14.626939915842666,7.193445048012356,11.616821091308454,9.324197731982087,11.738073012082465,8.604604126177914,12.409332202872758,13.531929609517675,14.061535941468184,42.65560691308621
716,10.499934729548134,7.351174642809504,22.05170360651377,17.031590207000605,16.45157648637692,9.4488249635241,13.953512909331067,2.760634527735172,4.426512595032773,11.533723650912345,15.500196789501029,7.6093476568187395,9.864137629029608,9.912399304677496,1.5381399573952432,3.419285313836605,9.335780937528105,9.520665133476754,9.59192605657584,5.7910626201045465,11.49571981719254,11.687359680980888,36.80939471381204
717,8.835459844454224,7.750895327182839,2.36245681013468,7.205130925312251,22.596587817472813,10.265738769466052,6.798592135281529,15.310715113561038,5.554651517038306,10.09692706614342,14.681526683611493,10.72429245906875,5.437479703963906,14.745845136214676,5.603570693634118,20.97067853858533,8.157020411355651,5.682083876068075,10.084849363886075,15.202263853867482,17.54701454991531,9.20018700329051,36.81235132188049
718,8.65606568150759,8.950659746884702,6.131771312499425,20.485604687439064,8.637136043333626,12.069207733584314,11.267258430639234,6.483775671382986,3.604298413960958,1.5447311483682462,18.265860805999797,7.150421410414484,13.504105164286972,3.565139219410929,11.013265690462584,16.595168675203233,7.679197119298488,22.965124682921044,13.462322100826237,6.299139075369088,14.745630816523484,6.82078074628385,42.95866731526954
721,13.62986965857531,8.770641639963767,19.19687866536169,9.447917269713656,8.02495649604949,9.489202974667968,10.82601798987253,9.616012178468964,18.011317430394833,14.490667560327124,16.827025059101704,9.564893369234866,9.157811264446046,32.37699250388175,9.157076909934364,21.71755529624236,9.66220024813266,0.6840039532150524,10.972613419334929,26.041802285542133,18.025173069829595,10.6277871130647,43.00091415337526
722,10.705423772469606,7.883802656060929,5.263381951844904,7.226517941078941,14.278842261016504,4.014469811185685,4.745678045646611,7.118748592527012,8.941072478864813,2.4807380538162835,16.420126161746747,7.2686776327706895,6.881867664630632,18.04162076746725,13.749825638883244,5.532133386906702,9.06612591726193,12.696745524767596,3.3441764371068547,10.859307476770988,17.605336074668468,11.758293990025392,39.13611189349961
723,3.683599161841445,7.99825296679337,10.043824706467708,5.737031949803149,20.050871448622217,13.584087267616738,19.20582556924017,20.51499905727792,12.801619493849817,14.880663744492296,17.637466935049588,5.012282888655966,10.370138133851327,17.250600481101056,6.796329160513936,16.30574206466392,7.8390847053983155,13.350169879396816,16.2107013288505,7.446979136969467,14.10635337254572,5.247507675616532,37.36070609907649
724,13.901259039583728,8.800767453645392,14.130547900177818,11.357075888600471,17.30316199156033,11.27720978702807,11.864521138086388,14.939759817879596,7.791323403490347,13.85370676994244,18.948069028798173,4.582238538972421,15.1266504332833,11.997240027061652,8.048430039023197,19.977302038542955,8.324371634710184,20.717110076868394,15.54344975927691,19.98263646638596,7.073792397516785,0.2203508495854489,41.42317389408469
725,5.131885238811507,9.066780039834477,16.498781981012673,15.166836309838686,11.94129202594156,2.906073271335231,18.224351286995383,29.42463921190865,12.988771804961909,13.528382202281533,18.75685727683702,13.412640141896691,12.18955930738336,7.127790938709494,10.181210074115228,16.385563840924238,9.809660892474616,7.4731683892313665,23.40169009790018,26.501155342047845,13.450917080414635,17.243876753067518,43.033784730488144
728,7.821456306910122,8.490676227417858,9.583690463245086,11.61128941958946,17.957856141622727,6.083643017321473,8.14676019233521,16.741183023772457,17.904676507666174,16.053517813946485,16.435839070564114,14.949334363110014,14.694502966723112,6.5000263439411095,9.466238129542692,12.274618604500889,8.804594392499997,12.396817151184903,8.264905296088225,1.582835849922212,19.61238418791004,17.67514678660322,40.899726854581246
729,0.511383817942745,8.865351906708531,4.003703954102318,12.37717545325721,19.72667787351348,4.851884590867833,16.041141352735107,19.201821471352098,14.119956196899654,20.922448085139777,16.98828109234454,18.893818011404463,3.623101512964952,5.507216231313212,13.300646253023505,13.950121983426804,9.344117248042238,16.381178628112124,10.489123296797342,15.852356290852232,16.697319736689998,11.998426799119144,41.12265373269969
732,8.532299392290021,8.876446678389776,16.50157803779572,10.309872766435802,11.23128644482673,4.93517851079479,3.1783658195047035,9.424638410092465,13.86486846565946,5.879012152203385,18.84964394693645,12.367690328292664,6.156514982300847,17.578874675263663,16.599622877591123,10.564806840572924,9.158215896730065,15.425299912925755,20.164708858827275,6.28700347274002,11.84168741372792,19.526152010363308,41.49552271269047
735,15.360125481112522,8.409983228057488,11.217209783915424,5.123253108486615,12.4053191314857,24.84862740196404,5.231514686570312,13.119613778770464,0.989259615246448,9.018003771968104,16.19053376007817,11.690461701643647,2.949416358920045,6.215530021311955,14.15919132058071,12.877218248896789,7.976482084373674,13.82230516580925,10.047804392481588,23.852382159991027,9.064272656917142,3.838930553035436,38.95254002882071
738,12.815617625449171,9.035443774865154,0.0868578667800239,2.481490849706965,23.190720707959983,12.58324184892368,11.773178613618978,9.043221036952946,22.676416861690797,14.52308345801809,16.14976300703984,8.903221810946059,4.237484094661529,9.141192495015384,8.99607419424481,2.377950088528703,7.785908886860161,18.25564423016649,14.449322266252556,3.2887530183818203,17.826725211629263,11.047940395995749,40.26916346678574
739,9.834863299681018,8.518220634526434,11.84446333879759,19.68773395588769,16.584274550951186,8.386389826432204,23.12699590316217,7.889100481191839,6.149749467246226,10.268862857791603,16.529089950814875,18.99210468157744,4.59024480003982,12.572491382805374,13.875600350468456,8.510396439290904,8.352815332803099,8.707948619526242,5.861602247689674,14.193462378443884,6.424157689692244,25.95542289457729,40.58166118384751
740,27.557042048087787,8.71195283843265,24.266322973228437,12.269410297331143,7.7727158877273475,8.54292600451109,9.508667854030266,22.153852669403705,7.955821376979562,13.242646838591057,18.123738014193915,9.722881619372266,21.99050408595,12.918803023140814,20.79708538780769,9.434136255509804,8.615461413282446,9.09253313072584,4.362662896186475,12.354323577401727,13.31638260669419,1.5661184050043744,38.98187956777928
741,5.334718874738428,8.522084606355605,14.739577567247704,5.509101552513685,4.032202311852814,11.21550672623439,12.544911503661751,12.94870802439789,11.505402835443787,4.3794676241778205,16.377392370199235,5.12344321233857,14.638043204215077,9.614453428205136,6.19364647247356,12.91003926408247,8.011694564853226,8.605741055671638,7.263056646728369,3.262883224807572,8.420946383095252,11.715581723842751,39.77586510388086
743,12.51310158383765,8.738650325479552,15.722022510303592,11.51208853541382,24.57587906688937,12.852238377737002,23.56397357934397,16.180180457714567,6.673333647005934,13.350107016494244,18.64108489189413,8.873230315831432,12.39783640072424,9.591897583746055,17.113100403885852,8.232136792727493,8.390578981488295,5.712392333686744,18.012845300527715,8.342628722776867,17.295267300212352,9.854599627608156,41.30689308855597
744,10.258532336181824,9.150272636416302,17.54451906284045,17.346738247891494,22.585322262712296,16.612891978949147,13.1920021077402,3.657921935356862,9.670116141262518,17.885362607584817,19.77676836019457,6.719391362166876,18.054363222983177,15.81128170698794,12.785253730806597,8.06152892877203,9.852965417531712,6.01196813966434,12.61877284617954,14.466490038612726,7.517977821230229,10.22452858289116,40.866918256837664
745,1.874203327739922,8.251997912483374,14.538755271025272,5.66830932809931,21.633666449109903,20.0551484832128,6.655460351458785,10.076515372944208,9.341299498418554,19.62738627691455,17.785528236341317,11.663700514711492,11.915240104955036,9.94043142213885,0.9341898947970276,19.180953485674447,9.622864709629646,7.69896060464216,4.788717403759836,14.937291072838685,10.242653870138154,4.013532288060484,41.22092599003352
747,17.63132200545509,8.742518142629407,11.321788227656354,12.65961981265427,11.684897291350898,9.151168215110443,12.06079138590467,2.8773887049156093,16.646857627229515,19.17083385984845,15.6260107877995,18.286234755812085,5.322111902924588,3.240311095809222,12.418912428814831,14.23989362534478,8.230966938339233,15.834714865463535,13.586550252888411,17.59586239537377,13.5054630811676,18.567807279477663,39.40336650519031
749,12.506616350415278,9.73349288102894,5.136976508207912,6.166809962645052,14.246927508057098,0.3542709888768378,5.741327726653108,12.142622816429224,20.893761878808775,26.102689425161884,17.7417261993518,14.27633386404991,9.808318094194956,16.098413712452082,10.794238595633164,9.340355417601383,9.42045583086172,8.871969844810335,15.96724824277065,12.687352780764282,9.29159764146292,11.706715352666928,44.27897430451474
750,15.514057391020147,8.345335580389014,8.250216218691504,6.971800856745777,17.135494630515804,19.78419015275083,2.362768292772216,8.890672738018978,7.578242616106602,13.893457212184517,17.51884102923697,7.900463319074608,9.567873530889276,7.446122811377843,3.012693876499215,20.940300623503795,7.152393310316711,11.064872859755411,13.737855307338474,6.957479293084872,5.29382295466468,8.69519806069988,39.52584858929437
753,18.575760332293875,8.129053819504877,20.914892570270023,10.745429959900925,9.07081690660051,15.25054298708539,10.581803117108825,6.984927435416027,18.10852855885093,3.603792999635672,17.266985966455046,6.672846094432747,7.223127940266646,7.642033244876597,5.251735808417166,2.418127300480803,8.207417264981633,11.334428253210168,8.672877797884599,3.597416203592024,16.525491524480852,1.786128320449473,38.83223924293266
755,11.923785845144373,7.659599687305309,9.444161386280843,12.88393541761324,12.14744178618109,14.74201514543076,4.431791409322909,15.813500716913248,7.359696089567385,8.525657585289524,16.00503553316562,6.039322041985516,0.0888668326293835,8.658321694220396,12.450767714652049,18.160292801968797,8.427255269986933,18.39440413053327,4.158736203657622,16.277852938905895,8.690939196335245,12.850167824477689,38.25793411666619
757,17.330951302584424,9.0655774543872,10.727114500576205,12.428321389217976,25.32405004258413,19.83714243615984,16.793921917338942,20.686851944638,5.034185485746198,19.206359142437638,18.28264463588846,8.782977288351344,10.927634094396412,24.86078832607209,5.274985391808487,12.272615867711789,8.850766354762746,4.216534654863528,16.067270737361884,10.702000049786484,12.676730211248032,6.920999819239303,41.52404565033198
759,21.053417824930182,7.903126591339838,9.451950837247752,16.96036828752678,7.252743837364743,6.597300343322406,13.51717747153582,24.982020544265858,5.932274263405933,3.187584805793316,14.676416330174597,11.45200131668733,4.018738037202434,8.67392276850078,23.42278985241098,7.534425021242445,8.474331334413964,13.394177249864708,5.155530683654139,7.189544703129451,5.766476936264978,15.394637074555463,37.4777217578809
760,15.432074375350467,9.006744534200156,14.24894707199619,7.044806148697119,4.059086667483637,4.157124836105487,11.811876703455654,16.19237240253328,8.351641375738135,10.91501884152884,19.006499484729687,14.816817354278225,4.476395552750225,15.025234252738992,5.939425794916586,15.51335223836092,8.035648784055875,17.73885230617056,10.503849684460572,19.028541861443312,2.880226227361588,23.611326154310014,41.13934610730873
761,10.236645395775083,8.268780543539505,14.573122404398095,11.184755309665936,5.096374892833255,14.596286477585538,14.075942428372578,16.51150205775231,21.85316868457144,7.066252724679252,17.115069346855552,12.911209659476077,22.211849478524677,11.2101127801083,3.917946729630444,17.46468307127097,8.515294332934054,15.731904410203036,15.254404902979651,16.19417201435855,4.916912995312964,8.819826568378868,40.03110716081876
764,14.45212110034235,8.948076418535093,2.8958846359054107,5.209857735043943,13.269217052114383,15.537271444467624,11.506183840553234,16.654769969496854,17.36722715565581,11.923804393879362,16.99828797952618,14.16050675474893,5.295559613450747,11.28042413056258,14.66755154261014,21.953660081962223,9.4227852722054,19.720203229482816,16.142953956542083,25.170236153800072,17.138646530604824,10.811840491133816,40.699901762775625
765,13.854589785111788,8.916490740279784,17.58014985834817,11.358204950841497,20.666658790635356,18.19488112118356,16.615978182338367,4.507994659071585,11.098700189386252,13.940470004234191,16.527569622044414,14.959540246304051,10.618421338102964,14.095167715062978,7.507477680662788,17.249091660392146,7.7082256575809,6.040725119636539,16.736993706015255,4.34453269720589,8.462736230883257,2.6461932669450743,40.98104785312379
766,13.47762293059391,8.082534098683796,13.037015057230024,3.5452595326287693,11.005816749284037,14.42189602399339,18.212822662939807,21.23653427027966,10.48464679457677,4.749253037813194,18.303024923862164,16.394557179437307,12.585278969967822,16.70145666531318,11.260341828357395,12.423152788040316,8.869610091640014,5.177305724972735,16.41104279067762,8.619608952958544,13.038711507102605,17.57814445568122,41.04069065142314
767,7.37116115447798,8.415532629351755,10.79446348343015,7.806148514589765,9.319576436581649,23.111435955750544,19.419156542979344,8.889968535747178,10.795613405685708,4.984256210335688,14.931304107936732,10.445589536395886,9.431579876059606,0.1162571409310349,22.37961098859591,16.429935547712045,8.922956176259035,10.625202900734216,7.710413717124557,4.619041199276333,14.153119844278958,12.171014996475003,36.81503491976947
769,9.70782710381647,8.419907109162477,11.05004808648,11.750084786239029,14.5566507254827,6.888797286943498,2.119986503646796,11.475594466869213,15.885532618591098,17.84364149203814,17.72882878354802,21.352766334859773,12.387549880702712,16.01783756042299,4.957414774376103,11.15839871732613,9.487065583218744,9.650910135704038,9.353018898358432,1.8180525955794968,15.331817303623824,4.5840728125089605,40.85698882927435
772,14.541374749499877,8.469009814059183,16.749745089567934,4.071842636351062,23.22217323263377,11.8809899844625,12.17186744871724,17.602085196066334,12.425158496292354,12.265716771732604,15.640185544706464,8.562844610678146,18.66219930896864,2.100910096952118,7.679762365235259,7.928229962292599,9.237874102686234,8.093411257752862,2.3153696162983586,15.24865223901272,8.037732120420138,7.829711571259438,40.15615949448008
775,18.531884266579933,8.519955203090156,9.244094717485233,2.796774179327944,10.4034423166367,14.477198596511291,11.496479447912998,18.561135925850746,18.58977147199614,7.128733093526022,16.346234011499487,20.50870844495588,14.063175997169358,24.52610150672459,10.79733966687971,14.854960971849128,9.142141382393936,4.375500933659554,18.71585519349908,13.51366477804318,5.16291281630024,22.11823416415995,41.12952879915271
777,12.93779839944902,8.8278419388296,12.08118968293333,15.516380261420892,6.080219799342704,8.440768125602606,13.968743737458365,12.83806707205097,23.347655970923647,14.531511795867946,18.03401092351253,8.02170691762895,5.538847954953925,14.333685591312795,9.149834167136264,15.012288861120698,8.340952486433668,19.84786888915372,16.876338461273168,6.858188485635185,17.70829543776525,11.37099929294332,39.76937278826685
780,22.57512837824395,8.470824434635727,14.23582054742005,14.9153615284844,15.300181955615365,20.70317723660201,25.605418600256968,24.31134700039179,7.01113196951076,12.380217499988644,20.14591268550012,9.253768778994973,7.852618698935031,18.987891918020367,19.018115642776262,9.052357927644042,9.082606381605627,14.182597190545728,6.290588913372341,14.608570262538434,12.69128461129726,3.383589297065116,42.79185406644957
782,13.273221884006857,8.728302692272157,8.00711238051571,8.890754625239936,2.414261726413086,3.964769364736328,3.7488719169198834,11.446874489705955,5.081145854337166,2.20587217859123,17.181372541889587,12.682970517635583,6.128240878027821,1.6642726158462118,12.388447580401712,10.488227727333808,8.334562355739667,20.621434706071945,11.953973149412208,8.476730927943724,10.787419185188236,9.234319965826073,40.90548658663617
785,8.437948775737329,8.27534702246269,13.73876896329173,6.271384771934219,13.533097113300729,7.753100022481997,12.062506885319824,24.521662921094983,8.098145351000651,5.724718469793038,14.829695095472092,4.5255840824353815,10.473067633959118,10.75791287122798,21.283668229840103,1.2494095871964372,8.751933441135753,13.097769999149133,3.91859375469763,13.428205063432529,12.170833069045436,14.178440732697728,39.490798448045744
786,12.9404936078497,9.16003868907165,8.805542991964046,2.474049793977212,19.67924160193963,11.162833803277511,6.428582877597476,8.61051596119777,16.267896990384997,17.186952145528565,17.403773547076693,13.451771820458406,8.169855855049704,13.668039170509282,5.816686522279327,11.890351832492806,8.31755907689308,11.653824167842288,17.61173416452187,11.922256537906256,4.492864418967082,12.16731632767348,40.46634008891906
787,9.711194294261048,7.809855181584038,11.307248985534772,4.379781702179436,12.69991766716774,3.5185804883535603,10.911672920789504,7.121179930166733,17.827782411881046,11.703756180960989,14.881898409954488,8.435010679601472,0.9241346726900056,2.2645669083912114,15.4333742192305,7.999849277420202,9.215331664943893,14.313484225202965,18.833170413090684,11.5980230908491,14.989589239997605,19.075288590648945,38.99515512593522
788,19.44307229742597,9.294176496061718,4.915122163259007,21.892099127421776,0.8524346148351576,8.133913598700474,7.297706955050828,15.253393879102887,6.844579657162418,13.333716913669315,18.87715179375044,9.739363324980012,21.487092760376434,20.48979203564872,12.985296350549008,12.148371072037609,10.034545498807732,13.892618418853196,15.429201346796283,21.77307002998998,22.74496607030532,3.209601580681717,42.650203669815845
789,4.9488355418755,7.812227824110844,17.52586780494284,12.953950729618716,9.703864328892308,17.715705495404066,13.188140427160034,18.43098284673558,13.70002046860028,20.613419959549997,17.754161230917653,16.526216640774365,10.041446267370032,21.855060414239087,9.390897240816331,14.319842391531653,8.559354652426647,14.234358461447982,17.533276765266557,7.771412281296849,15.47987763639835,16.895367598101604,38.54218176595722
791,9.770100789556889,9.351809248889912,19.030173684861797,21.61493020965385,23.909408818974526,6.66017831311985,3.2111428846447865,14.390184362697228,9.408926817718116,7.911633133512852,19.548060622567316,15.204915473084364,6.936802180386652,16.707049642589997,15.546388472881803,6.518196654050177,9.661580841347506,20.250394261863757,16.397715435016426,3.1326178798256503,15.337417194425257,23.435931223278764,45.09076118733791
792,13.179793027204028,8.23812751470463,6.653364671468528,10.53725460588212,3.409722787659282,6.050693147837212,19.628924670644693,5.908428632930789,2.448105082197477,11.856913240502008,16.051321180302303,4.64525766538485,11.152595060061802,10.55393093317956,10.168575963472431,2.5254598114473144,8.62868993580929,11.68399048403929,4.358684617255538,11.227167233062952,6.05531453898599,10.343231938119072,41.30833843972361
796,8.870140880695974,8.423069873829462,10.132888870059796,1.1706347713930043,18.816891229045268,4.253429451933616,6.531032318526803,8.525482278038426,16.865216328401846,9.345650995816396,16.37632196018532,10.800097500189969,9.83752118622158,18.11635959775013,16.3400801946382,16.070739269688158,7.508376991295299,1.443769158819622,15.257179750321807,15.679875056446187,11.707610525056984,15.264924043808907,38.35556796236784
797,2.6754854395968994,8.613581521357352,9.501821928899352,13.1580880108675,1.2737005500287797,4.015140256653318,1.2021284411570117,10.57012866535032,10.365403717397609,1.3339941901794052,16.69756750593488,15.648690642506006,3.650852874749369,9.68002821647146,13.916780693168548,5.324980007732813,9.651232626758231,3.30454136221548,14.773813492123026,5.99060658370238,17.524509368694652,14.530084991803648,44.09491939162577
798,0.9356097540160384,8.599071205963059,12.364756610286882,6.705232051555006,11.203760276700452,20.408949686498325,14.408350949144792,13.70954041655089,5.65858346426695,2.7145284364320528,16.208561179751264,14.127970840992203,14.697736558096205,0.2706961019181388,2.414557607290968,8.380470690694349,8.500288643220621,1.9020122804120396,6.473084123318263,17.785119197276575,17.723227755928438,21.528882361219804,39.83181592868012
799,8.472335035244429,10.33990309676502,17.145429392189335,17.637192348277075,13.69683785377999,21.125639969480904,16.55908000500147,8.103598340130791,8.421518910597971,16.06978589625956,18.78084330020434,14.42352869693821,13.30892561844292,8.315883293309513,10.51829957948961,11.007379687869756,9.234051372320566,16.988550603617796,1.6002501350250942,12.399342371221143,16.04351299506501,15.11306355282261,46.56192830126204
800,9.13104877228928,9.33640659720172,19.226509908441454,11.44215074652704,9.57483615178634,12.131765267792536,7.710419725613659,15.668889065563086,7.691219659935582,13.038308331226386,17.14831981595204,0.8257139484393612,15.60374725371728,10.888518148743398,11.843858281865836,16.86676683293465,9.28937267861158,8.619339811407748,11.95627826784997,11.837846358652689,10.173605458444309,14.868613517082082,41.704777387160696
801,18.553677971959235,7.643602777546862,15.886621704600614,8.03028906838641,9.893678222853747,3.789738986378902,10.967314888271064,0.3103039809381336,17.708948881192555,6.562266118293433,17.073912217656165,11.714635776046103,7.485030810276086,3.721369255456565,10.18809162137436,12.05894301111024,8.293018250111954,2.8136050644513872,3.8793458816107513,13.881483455364902,11.802625265627109,5.934859836849107,37.58316309906362
802,13.473073737854866,8.668563382742326,15.584847363284442,2.7657111758978825,6.215253844865747,11.433760960297882,18.27804431594705,11.639518403819103,5.004813357025769,5.279314140651866,17.848950899559284,4.522419354397012,0.7929743467044261,13.919929173915932,9.148705899532752,7.804783632332234,9.43379070722384,10.640624154388266,17.74412745599571,7.752462042839453,8.566573171256826,3.081068285096604,40.61792711262796
804,13.1055640971548,9.391755200943768,20.47386860615574,10.177061373899049,11.902594825423808,15.808907479199153,14.899066554240989,11.415553386947412,12.80689174864725,4.695134732639118,17.611958195183433,15.245203002649578,12.37693308801954,10.111546991298065,19.706886135223836,20.68872233970002,9.204171622089827,8.081847986520291,16.36199791431824,16.84346638823899,9.75758054284988,10.158295978963023,42.58849240320454
805,0.6931673214344674,9.126608663909096,18.374370073862597,8.659108992919162,22.722488133980185,12.925758508199896,7.524779875304769,19.766425433700725,13.511868724250494,4.83908366036157,17.416790285125646,7.833521021386351,7.590602881585748,15.295014668769763,10.756361426230402,17.986230687226044,8.515046299959703,12.26720707917797,9.665281354055816,12.275694199797377,21.86580769568114,16.418417271466836,40.68029676870444
806,0.730622497311952,7.977774035363247,21.283935131765016,20.83771840967517,14.342120134767375,14.800715136972087,11.259154555562148,10.94617663296962,12.956181666653505,9.349165578005298,16.880489280993334,3.8721082404279743,4.2472639143986815,8.112935835408031,13.791226304386443,7.879718356826901,8.858762190674941,19.28869157627188,11.051603797770955,7.566880505070172,6.277901327566349,12.599904059118984,40.826317224216105
809,11.895622627689612,7.952933726970753,12.602755327233703,14.312260889797347,19.86225561077137,15.330609481093552,6.740715052783588,18.694093876026635,16.512102538134975,7.810429030136536,15.489655365653515,15.077423529963587,10.964398111216338,7.9253662012811485,8.448734748740236,8.780219844057392,7.72967063629352,1.7241748893692943,21.807201578604253,6.0824431788093,0.7042087696458701,10.680437180586404,39.27687903859928
811,8.818296247160605,9.249787324966652,17.24740671489922,22.88970334735388,15.60164446214051,18.49093438989396,10.530037833566691,14.97099307209436,9.047419738027784,26.87879046556672,19.46081415807275,10.077164931386209,8.765378403250804,18.469859092828575,11.15223953511626,17.617748423592314,9.43502903121048,14.129504421489152,16.682823538144014,8.480677355702886,5.656017876440821,10.066143685934888,43.07434462371566
816,4.881137321633313,7.984564469036155,18.407478757491766,7.69864461339843,11.404795885540183,24.1309534909866,19.081154067209408,16.62538219406803,16.26744129240886,9.63945385219898,16.101743740180527,1.1322787073113325,5.0906801042072525,11.27237010744989,17.98782056870959,9.043727694680458,8.334070283813581,16.700550076883545,5.601458603208037,21.025959059811576,6.628487709968563,16.99901240761111,40.205592909156685
820,9.500914771978202,9.383135066921463,2.2117695025681225,16.416343568204088,6.088684003900758,8.033915495174114,16.682114005096043,9.849090317691855,8.306078933112927,10.890100891166718,17.434537896424796,8.613120059395143,7.030205755756069,12.25608630259814,13.898355736979578,12.956346352485133,8.144087708439923,5.900455682820061,3.509199061218041,9.158586036445518,15.30965658718844,11.459239326258553,41.99063409303414
821,11.119966061406975,7.581928913483016,17.775774777105894,15.029338261358522,6.969646540223559,6.3689890168577925,7.068534875863444,19.572140416076387,3.628469298866613,2.4037710063148108,15.670689926217417,13.394128029112448,18.37080315387477,15.36615032093404,18.74096716020704,20.78770792738225,8.442106520529217,14.773290857048345,1.740944183789118,16.628992568991855,9.727470114000266,8.295797943874984,36.871738232391394
822,15.209238996602831,8.311166408467722,20.86871012389068,5.931627776243012,8.830802172410483,12.845725108394973,14.456976816242348,9.087398275614715,10.331356544131264,4.542727932006354,16.831821309873558,11.090786949127072,17.061668651815527,8.5261272986197,4.077744575459018,10.233587097805076,9.33317858991576,14.714868001589618,6.2471449047863095,16.00572156322321,16.741170892906542,9.250313178790265,39.5566733877925
825,16.972904708196356,8.603294467203467,10.841193312568306,15.282186590869095,4.1181967630447565,19.190413657478047,13.312236046062816,4.874921540785332,13.177343646971076,21.58817805953717,18.342512343389707,5.134139357377329,8.959815185420954,19.81693183828932,16.20343065515147,3.4417106691439496,9.144513489073686,18.87116144158069,17.94894753500366,13.720728118655543,9.550444960793593,18.466538773768765,40.91511670369072
826,1.876133340636148,8.195014916873335,10.374416933411467,11.119084811351492,14.371437411602589,9.815891939142418,21.325019476068817,1.8899511154229724,5.676557751691932,8.737214817643558,16.696729898368467,12.72929918642368,9.944482753495343,15.272858611753293,10.927422718775809,5.093431532951147,8.423623628610477,5.361908571559328,3.6721254890884296,9.02264714585409,12.369808073404824,8.480198544260995,39.71707398643588
827,8.257461905263423,7.153154428094687,6.171386485809751,13.259621606264144,8.132238367588858,5.657203763177793,13.785743391829936,11.611706365344787,7.928271745284688,23.50319762047527,17.500500415743993,12.98398978901778,20.384448313130235,19.574049139844035,8.885963496292314,23.185099470708643,9.948187704589165,7.321756437427743,9.132355405618014,24.63869710170607,7.766538522380646,7.167050414707977,39.89111103544256
