dts,mac,is_new
2024-02-24 15:15:03.453,68:ed:0c:3c:e5:1b,True
2024-02-24 15:15:08.590,74:46:b3:05:3b:c1,True
2024-02-24 15:15:09.303,c4:d3:6a:01:43:b5,True
2024-02-24 15:16:32.398,56:c0:3f:0c:7e:de,True
2024-02-24 15:16:51.315,50:1b:fe:f5:04:83,True
2024-02-24 15:16:51.926,50:1b:fe:f5:04:83,True
2024-02-24 15:17:13.763,7e:9b:4d:87:a2:4b,True
2024-02-24 15:17:23.981,6e:54:98:a0:8b:f1,True
2024-02-24 15:18:26.690,79:09:9f:6d:93:bd,True
2024-02-24 15:18:27.254,79:09:9f:6d:93:bd,True
2024-02-24 15:19:04.408,6d:c0:6d:ed:bf:ef,True
2024-02-24 15:19:05.804,6d:c0:6d:ed:bf:ef,True
2024-02-24 15:19:31.543,78:83:27:a8:34:fd,True
2024-02-24 15:20:37.608,57:e2:39:a3:f3:40,True
2024-02-24 15:21:13.821,73:04:a8:13:b3:35,True
2024-02-24 15:21:23.457,ed:31:30:fe:20:15,True
2024-02-24 15:21:39.430,4b:8d:99:5b:9c:ae,True
2024-02-24 15:22:14.589,50:1b:fe:f5:04:83,True
2024-02-24 15:22:15.413,50:1b:fe:f5:04:83,True
2024-02-24 15:22:41.159,6a:25:87:a1:a5:34,True
2024-02-24 15:22:54.395,45:91:78:61:a5:06,True
2024-02-24 15:23:03.681,45:91:78:61:a5:06,True
2024-02-24 15:23:11.369,52:c4:3d:64:71:02,True
2024-02-24 15:23:13.160,76:d3:ab:47:2d:77,True
2024-02-24 15:23:26.626,5a:d0:65:cd:08:c8,True
2024-02-24 15:23:30.865,56:48:2b:b7:86:bc,True
2024-02-24 15:25:58.061,48:29:a6:33:b8:8e,True
2024-02-24 15:25:58.779,e2:ee:5c:ab:6a:e4,True
2024-02-24 15:26:41.727,7c:71:cb:07:33:f0,True
2024-02-24 15:27:24.478,4a:da:73:e8:2b:ea,True
2024-02-24 15:27:49.526,7d:16:6d:8f:6a:4e,True
2024-02-24 15:29:41.568,60:69:da:db:ec:7b,True
2024-02-24 15:29:49.438,64:fe:ab:cb:82:c5,True
2024-02-24 15:30:00.833,41:42:a0:e8:09:1a,True
2024-02-24 15:30:01.753,63:19:1e:b1:01:f4,True
2024-02-24 15:30:06.183,52:31:b8:33:d0:5f,True
2024-02-24 15:30:10.592,70:1d:c3:8a:d1:32,True
2024-02-24 15:30:16.433,46:b8:72:58:74:78,True
2024-02-24 15:31:29.786,6d:e6:96:87:34:db,True
2024-02-24 15:31:51.759,69:81:c0:88:b9:09,True
2024-02-24 15:31:52.306,69:81:c0:88:b9:09,True
2024-02-24 15:31:56.639,4c:a5:4b:5d:d2:ec,True
2024-02-24 15:32:36.560,4e:5d:b4:cd:d4:a0,True
2024-02-24 15:33:24.465,50:5b:2b:a6:a3:ba,True
2024-02-24 15:33:31.862,da:7f:61:2b:6a:94,True
2024-02-24 15:33:43.009,72:b8:51:4e:a4:e0,True
2024-02-24 15:33:54.479,65:4c:5d:80:06:f4,True
2024-02-24 15:34:05.956,53:fc:d1:be:09:2e,True
2024-02-24 15:36:44.392,45:db:ae:92:e7:43,True
2024-02-24 15:36:44.945,45:db:ae:92:e7:43,True
2024-02-24 15:37:06.697,7c:4b:3b:32:10:6d,True
2024-02-24 15:37:14.864,e6:a7:ff:96:eb:98,True
2024-02-24 15:37:35.053,c4:4b:9e:c3:ac:8c,True
2024-02-24 15:39:03.935,6e:2a:28:45:b3:aa,True
2024-02-24 15:39:12.328,c2:dc:d4:26:63:7b,True
2024-02-24 15:39:12.965,6f:a3:b0:7a:13:b9,True
2024-02-24 15:39:33.257,77:84:06:54:5e:b0,True
2024-02-24 15:39:57.065,66:b7:a7:31:4a:da,True
2024-02-24 15:39:58.376,4b:38:a5:bb:58:a6,True
2024-02-24 15:41:55.877,79:f8:5a:45:d8:25,True
2024-02-24 15:42:36.999,70:f1:3e:96:7c:6a,True
2024-02-24 15:43:27.858,52:d1:90:2c:10:07,True
2024-02-24 15:43:38.105,5e:df:ab:c5:59:e9,True
2024-02-24 15:44:01.824,d5:a2:bf:39:cf:a5,True
2024-02-24 15:44:03.554,54:a6:c6:7c:46:e6,True
2024-02-24 15:44:45.142,6d:e4:7b:a2:d5:16,True
2024-02-24 15:44:45.899,c4:ee:16:ea:6c:47,True
2024-02-24 15:44:59.375,d1:25:2d:ab:44:ba,True
2024-02-24 15:46:25.712,63:26:16:57:6e:2c,True
2024-02-24 15:46:55.362,58:a8:bf:25:b8:22,True
2024-02-24 15:49:20.393,70:20:75:98:6a:c5,True
2024-02-24 15:50:20.554,65:d4:00:41:e9:5c,True
2024-02-24 15:50:21.394,4b:02:72:87:75:5f,True
2024-02-24 15:50:56.388,5d:34:e3:12:27:14,True
2024-02-24 15:50:58.394,f4:94:13:c5:4b:6e,True
2024-02-24 15:51:36.988,5c:b9:74:d6:ec:9f,True
2024-02-24 15:51:37.812,5c:b9:74:d6:ec:9f,True
2024-02-24 15:53:19.269,6b:62:47:01:83:dd,True
2024-02-24 15:54:09.857,7a:b3:b0:6b:86:6e,True
2024-02-24 15:54:10.612,7a:b3:b0:6b:86:6e,True
2024-02-24 15:54:14.474,7f:67:ee:d7:c3:6b,True
2024-02-24 15:55:00.114,6d:bc:5c:0b:fc:54,True
2024-02-24 15:56:20.209,7d:46:32:ea:6f:f4,True
2024-02-24 15:56:21.026,7d:46:32:ea:6f:f4,True
2024-02-24 15:56:26.337,57:69:32:e5:5d:cf,True
2024-02-24 15:56:27.161,57:69:32:e5:5d:cf,True
2024-02-24 15:56:30.353,f3:dd:7f:20:8d:57,True
2024-02-24 15:58:08.850,73:82:cb:7b:70:04,True
2024-02-24 15:59:50.644,66:a3:d0:21:7d:ad,True
2024-02-24 16:00:22.505,76:c5:bd:5a:30:f7,True
2024-02-24 16:00:38.155,48:b1:ff:13:9e:d5,True
2024-02-24 16:00:54.118,63:22:00:b0:d6:71,True
2024-02-24 16:01:54.688,98:93:d8:75:9b:7e,True
2024-02-24 16:01:56.998,d2:3a:37:fe:cd:c1,True
2024-02-24 16:02:12.059,43:3a:61:54:31:a0,True
2024-02-24 16:02:12.617,43:3a:61:54:31:a0,True
2024-02-24 16:02:22.696,79:78:5b:62:44:cf,True
2024-02-24 16:03:24.194,73:f6:5c:2e:81:cb,True
2024-02-24 16:04:44.826,67:98:c2:c8:dc:89,True
2024-02-24 16:04:47.676,44:2e:36:91:2b:f5,True
2024-02-24 16:04:58.275,43:de:cc:b8:9f:cb,True
2024-02-24 16:05:00.751,41:40:7a:d5:2e:e6,True
2024-02-24 16:05:07.981,41:5f:e9:b7:7c:04,True
2024-02-24 16:05:13.082,41:5f:e9:b7:7c:04,True
2024-02-24 16:05:14.232,55:e1:1a:b7:f7:de,True
2024-02-24 16:05:21.909,50:c4:ad:bb:67:65,True
2024-02-24 16:05:54.324,67:87:b6:a5:5b:d2,True
2024-02-24 16:07:07.386,7f:3b:9e:27:e3:8d,True
2024-02-24 16:07:20.744,cc:cf:55:8c:61:76,True
2024-02-24 16:10:14.332,77:8d:6c:c7:0b:3e,True
2024-02-24 16:10:55.190,71:34:a5:84:90:bb,True
2024-02-24 16:11:12.566,40:49:20:82:19:8b,True
2024-02-24 16:11:52.892,63:b1:be:13:9c:85,True
2024-02-24 16:12:02.448,63:b1:be:13:9c:85,True
2024-02-24 16:12:14.134,63:b1:be:13:9c:85,True
2024-02-24 16:12:29.158,47:d6:68:b5:4f:85,True
2024-02-24 16:12:36.236,59:ed:2c:29:5f:e8,True
2024-02-24 16:12:56.320,71:6e:86:48:e8:fc,True
2024-02-24 16:12:56.948,71:6e:86:48:e8:fc,True
2024-02-24 16:13:17.382,7d:09:e4:be:c2:7f,True
2024-02-24 16:13:23.793,ea:6e:b0:9d:01:73,True
2024-02-24 16:13:35.377,4e:60:b9:21:b1:8c,True
2024-02-24 16:14:10.545,6b:de:16:1d:81:e4,True
2024-02-24 16:14:34.635,4e:9a:fe:db:70:39,True
2024-02-24 16:15:08.140,7e:4e:3a:90:f3:4b,True
2024-02-24 16:15:09.151,55:ca:1c:22:8d:71,True
2024-02-24 16:15:11.047,55:ca:1c:22:8d:71,True
2024-02-24 16:15:17.780,cc:d2:bd:01:18:38,True
2024-02-24 16:16:12.604,60:81:73:de:7b:f3,True
2024-02-24 16:16:18.564,6f:fc:05:e7:fa:17,True
2024-02-24 16:16:22.853,76:00:c7:10:34:f9,True
2024-02-24 16:17:03.252,78:9c:c2:8e:be:e1,True
2024-02-24 16:17:05.808,77:6c:29:29:d5:8e,True
2024-02-24 16:17:47.293,79:e6:47:b1:18:24,True
2024-02-24 16:18:01.081,40:4f:68:14:e2:40,True
2024-02-24 16:18:33.213,5f:2e:ad:2b:38:6d,True
2024-02-24 16:18:53.755,5b:14:0c:a1:98:fd,True
2024-02-24 16:18:55.532,54:49:bb:5d:c5:7e,True
2024-02-24 16:18:56.575,5d:27:3b:95:49:a3,True
2024-02-24 16:19:08.055,67:87:b6:a5:5b:d2,True
2024-02-24 16:19:08.939,67:87:b6:a5:5b:d2,True
2024-02-24 16:19:16.295,4e:43:ea:7d:4f:b7,True
2024-02-24 16:19:17.216,f2:19:14:c1:0d:10,True
2024-02-24 16:20:56.702,7d:9b:2a:7f:89:fa,True
2024-02-24 16:21:23.560,5c:93:a4:87:2d:8e,True
2024-02-24 16:22:57.368,64:ee:a5:15:05:f9,True
2024-02-24 16:22:58.205,64:ee:a5:15:05:f9,True
2024-02-24 16:23:00.475,e4:95:84:59:16:b8,True
2024-02-24 16:23:18.796,5a:2a:fc:03:21:21,True
2024-02-24 16:23:19.390,68:20:42:a2:a1:53,True
2024-02-24 16:23:37.930,5f:17:db:11:e5:58,True
2024-02-24 16:23:38.409,57:12:ea:91:c9:d6,True
2024-02-24 16:23:47.091,4a:ea:1b:37:df:19,True
2024-02-24 16:23:48.070,67:3b:1c:e0:f1:db,True
2024-02-24 16:24:24.190,52:07:4b:ef:41:f4,True
2024-02-24 16:24:35.177,6a:af:31:6f:5a:c1,True
2024-02-24 16:25:03.862,77:6c:29:29:d5:8e,True
2024-02-24 16:25:05.388,7c:0f:76:2d:07:94,True
2024-02-24 16:25:53.947,4f:eb:d8:e8:31:0c,True
2024-02-24 16:26:42.953,5b:60:d7:68:f7:b8,True
2024-02-24 16:27:11.337,7f:c8:a6:c5:8c:58,True
2024-02-24 16:28:08.908,d4:ee:5c:39:a0:f8,True
2024-02-24 16:29:28.430,70:0c:87:5c:b6:a1,True
2024-02-24 16:29:50.274,60:06:bc:1d:7c:c6,True
2024-02-24 16:29:52.700,5a:39:53:04:ed:9b,True
2024-02-24 16:29:55.074,49:82:62:95:43:0d,True
2024-02-24 16:30:04.716,e7:bc:b4:b3:b1:76,True
2024-02-24 16:31:28.369,45:d7:e0:75:3e:28,True
2024-02-24 16:33:41.065,7f:de:88:3f:c2:d4,True
2024-02-24 16:34:57.459,f3:9d:bd:5b:71:55,True
2024-02-24 16:36:01.410,57:f5:5f:1a:03:d2,True
2024-02-24 16:37:27.449,6d:c3:6b:65:b7:d1,True
2024-02-24 16:37:34.366,54:e1:ba:19:ae:5d,True
2024-02-24 16:37:45.769,65:9c:c4:48:25:b9,True
2024-02-24 16:38:33.724,6e:1a:37:ff:6a:6c,True
2024-02-24 16:38:41.917,75:57:c8:38:fd:40,True
2024-02-24 16:39:48.805,43:40:c0:fd:bc:55,True
2024-02-24 16:39:52.396,63:6e:f6:f8:30:8a,True
2024-02-24 16:40:39.138,69:12:9d:34:fc:93,True
2024-02-24 16:42:47.504,72:25:bb:9c:cd:65,True
2024-02-24 16:42:47.981,72:25:bb:9c:cd:65,True
2024-02-24 16:43:15.287,65:cb:a9:ff:39:fb,True
2024-02-24 16:44:18.957,59:04:f7:6c:18:38,True
2024-02-24 16:45:13.480,c8:f0:9e:eb:9f:e2,True
2024-02-24 16:46:51.110,5d:c7:96:ba:31:f8,True
2024-02-24 16:47:25.475,54:5c:ab:b6:25:43,True
2024-02-24 16:47:26.942,78:63:49:11:e8:68,True
2024-02-24 16:47:43.267,8c:ec:80:43:03:79,True
2024-02-24 16:48:02.135,57:41:54:a8:2f:8c,True
2024-02-24 16:48:40.175,65:39:b4:81:6c:41,True
2024-02-24 16:49:27.738,c0:94:c6:42:b3:63,True
2024-02-24 16:50:29.084,5e:97:58:e7:7e:f6,True
2024-02-24 16:50:59.533,75:08:f1:5a:d6:d6,True
2024-02-24 16:51:04.181,f6:3b:01:1d:09:14,True
2024-02-24 16:51:23.310,6c:ac:58:4c:c8:7a,True
2024-02-24 16:52:27.953,5e:bf:20:9b:05:f9,True
2024-02-24 16:53:32.470,62:1f:10:af:7b:c0,True
2024-02-24 16:56:42.978,79:1a:8c:82:f8:6f,True
2024-02-24 16:56:46.125,69:fe:a3:1f:32:6f,True
2024-02-24 16:57:43.088,f9:ec:f1:30:6f:b1,True
2024-02-24 16:58:07.923,4a:02:64:3d:04:be,True
2024-02-24 16:58:09.575,c3:76:d5:38:2b:8c,True
2024-02-24 16:58:16.903,6d:df:fd:0e:1b:9c,True
2024-02-24 16:59:12.952,68:72:42:3c:44:43,True
2024-02-24 16:59:50.984,53:8f:7b:57:a0:82,True
2024-02-24 17:00:02.780,41:75:62:f4:1b:1b,True
2024-02-24 17:02:51.643,ac:4d:16:a4:4c:90,True
2024-02-24 17:02:52.973,58:a4:78:9b:f8:f1,True
2024-02-24 17:03:43.938,45:26:19:82:e8:2b,True
2024-02-24 17:04:17.022,68:ec:19:79:d4:c9,True
2024-02-24 17:04:45.626,f5:40:ce:db:b7:70,True
2024-02-24 17:06:04.134,4e:7c:dc:61:68:51,True
2024-02-24 17:06:09.833,5e:93:99:61:0e:ac,True
2024-02-24 17:07:56.599,f9:39:ce:0f:db:04,True
2024-02-24 17:07:57.510,6f:02:f7:9e:0e:98,True
2024-02-24 17:09:57.253,52:ba:f6:97:d3:cc,True
2024-02-24 17:11:36.637,6e:35:ca:be:b0:a2,True
2024-02-24 17:11:39.733,6f:27:a6:23:49:53,True
2024-02-24 17:12:41.060,77:12:1f:ae:b6:75,True
2024-02-24 17:12:48.298,61:5a:36:7f:c2:db,True
2024-02-24 17:13:26.819,64:c8:a8:26:1f:20,True
2024-02-24 17:13:41.184,66:75:4b:3f:a7:eb,True
2024-02-24 17:14:17.501,58:0f:7b:6c:16:1a,True
2024-02-24 17:16:33.474,c1:76:f6:37:16:e9,True
2024-02-24 17:16:34.310,f7:48:9c:76:f1:a9,True
2024-02-24 17:17:13.858,56:d0:51:6c:87:66,True
2024-02-24 17:19:01.064,67:70:fd:e7:2d:33,True
2024-02-24 17:19:33.025,de:27:69:45:ff:00,True
2024-02-24 17:20:58.372,4d:47:68:8f:e2:83,True
2024-02-24 17:21:07.485,55:e3:dd:c5:3b:7b,True
2024-02-24 17:22:10.491,45:e5:d5:d2:40:4f,True
2024-02-24 17:22:34.801,4b:e5:9d:44:93:88,True
2024-02-24 17:22:35.631,4b:e5:9d:44:93:88,True
2024-02-24 17:25:19.795,7c:db:60:3d:b0:32,True
2024-02-24 17:25:22.425,7b:97:de:70:d9:ed,True
2024-02-24 17:25:40.193,e1:22:93:91:45:2f,True
2024-02-24 17:27:09.938,59:e2:aa:fc:65:79,True
2024-02-24 17:27:56.589,4c:44:2b:f5:78:1d,True
2024-02-24 17:28:07.560,73:c6:99:91:ce:1a,True
2024-02-24 17:28:08.360,65:5a:27:fb:76:09,True
2024-02-24 17:28:17.422,46:09:a8:03:33:11,True
2024-02-24 17:28:32.500,7e:7b:b7:02:ed:57,True
2024-02-24 17:28:36.660,75:f0:34:9a:fe:35,True
2024-02-24 17:29:58.188,79:e3:54:48:34:27,True
2024-02-24 17:32:07.835,d6:d6:57:64:6a:01,True
2024-02-24 17:34:21.263,77:8d:fb:03:10:91,True
2024-02-24 17:34:52.171,6f:a5:ff:5c:20:72,True
2024-02-24 17:35:31.537,73:31:5b:09:b3:d4,True
2024-02-24 17:35:33.024,73:31:5b:09:b3:d4,True
2024-02-24 17:35:46.229,f6:3b:01:a1:c3:de,True
2024-02-24 17:41:12.189,49:ab:19:37:6d:29,True
2024-02-24 17:41:15.279,fb:4b:a3:0c:30:38,True
2024-02-24 17:41:19.290,47:61:98:5b:bd:1b,True
2024-02-24 17:42:12.385,61:d4:c1:32:23:6d,True
2024-02-24 17:43:23.482,51:98:43:f7:b9:10,True
2024-02-24 17:45:04.457,65:99:a5:51:9e:30,True
2024-02-24 17:45:11.979,6d:ab:c9:c8:9c:6b,True
2024-02-24 17:46:37.055,f3:c1:6c:ae:df:b9,True
2024-02-24 17:48:17.464,d0:e8:0b:65:2d:71,True
2024-02-24 17:48:38.911,4b:0c:7e:9c:92:d6,True
2024-02-24 17:48:39.750,48:3b:3f:4b:ca:67,True
2024-02-24 17:48:56.717,cd:61:b5:ef:59:6a,True
2024-02-24 17:50:08.408,60:05:b5:1a:6b:ae,True
2024-02-24 17:50:40.436,6d:1d:7d:3b:6a:58,True
2024-02-24 17:52:11.926,40:42:42:25:f5:ca,True
2024-02-24 17:56:27.807,5a:91:e0:7f:2b:68,True
2024-02-24 17:57:12.334,4c:07:71:4d:f8:b0,True
2024-02-24 17:58:01.928,68:2b:d1:c0:3e:34,True
2024-02-24 17:58:12.810,f3:34:f4:44:0f:5e,True
2024-02-24 18:00:41.156,78:b1:2d:c9:0b:be,True
2024-02-24 18:01:42.559,4d:25:9c:aa:9a:be,True
2024-02-24 18:02:34.664,4c:3f:46:b1:71:24,True
2024-02-24 18:03:22.257,71:e7:e7:c4:d5:e5,True
2024-02-24 18:03:50.194,c2:08:8f:a2:7c:45,True
2024-02-24 18:05:38.969,5a:c3:9a:5e:4d:9c,True
2024-02-24 18:05:47.195,5d:c8:a6:f2:c0:c6,True
2024-02-24 18:06:55.640,5b:34:46:d3:44:87,True
2024-02-24 18:07:41.628,55:f2:58:73:4b:2c,True
2024-02-24 18:08:26.085,57:f8:ec:0d:aa:65,True
2024-02-24 18:08:42.343,41:ed:79:8d:93:cf,True
2024-02-24 18:09:41.754,51:ee:b4:9d:75:a1,True
2024-02-24 18:09:42.299,51:ee:b4:9d:75:a1,True
2024-02-24 18:10:32.343,66:af:8e:e9:75:80,True
2024-02-24 18:11:27.243,4b:55:65:6d:e9:fc,True
2024-02-24 18:13:01.088,79:34:4e:7a:1f:21,True
2024-02-24 18:13:20.472,6f:2d:36:88:1e:96,True
2024-02-24 18:14:14.056,4f:77:8b:51:72:c8,True
2024-02-24 18:14:16.758,5a:aa:54:9a:63:15,True
2024-02-24 18:14:42.716,0f:26:48:c7:21:cc,True
2024-02-24 18:15:44.055,69:1a:70:94:bd:c1,True
2024-02-24 18:16:35.644,53:ea:61:c1:10:2e,True
2024-02-24 18:18:08.192,58:2b:e0:c4:a0:e2,True
2024-02-24 18:18:13.823,78:57:b4:c4:e7:42,True
2024-02-24 18:18:44.203,5a:b7:2f:bc:cb:08,True
2024-02-24 18:19:36.852,69:35:8d:78:09:c7,True
2024-02-24 18:22:45.926,72:43:0c:73:a4:93,True
2024-02-24 18:24:14.429,73:44:c4:bc:cf:8d,True
2024-02-24 18:25:28.380,46:d3:70:0c:25:cf,True
2024-02-24 18:25:38.645,4f:c5:e3:2a:d0:c6,True
2024-02-24 18:26:33.699,f6:e1:a8:c7:5c:aa,True
2024-02-24 18:28:30.674,75:ec:6c:72:c0:77,True
2024-02-24 18:29:00.689,4f:5e:bb:d3:07:a8,True
2024-02-24 18:29:27.688,72:ed:31:c3:61:16,True
2024-02-24 18:33:57.122,7a:15:4d:1c:b5:bc,True
2024-02-24 18:36:48.196,e5:2a:2b:cd:a3:f9,True
2024-02-24 18:38:31.073,7e:74:a3:9f:36:e8,True
2024-02-24 18:38:39.242,41:20:5d:09:11:67,True
2024-02-24 18:38:59.307,f6:3b:01:cf:0f:c0,True
2024-02-24 18:40:20.266,43:5c:9e:6c:12:d0,True
2024-02-24 18:40:44.215,58:14:96:cb:75:98,True
2024-02-24 18:42:00.835,60:0a:db:71:27:f3,True
2024-02-24 18:42:02.404,6e:83:51:ed:e0:36,True
2024-02-24 18:42:21.881,42:10:f3:1c:28:88,True
2024-02-24 18:43:48.055,6f:e8:cb:85:cb:e3,True
2024-02-24 18:44:35.588,e3:ef:2d:7d:cc:10,True
2024-02-24 18:46:20.765,5a:5b:6d:37:71:a4,True
2024-02-24 18:46:21.839,78:94:0d:a4:1f:44,True
2024-02-24 18:50:05.062,48:40:94:3f:d6:4c,True
2024-02-24 18:50:52.270,60:c7:ff:b3:a3:73,True
2024-02-24 18:50:53.102,60:c7:ff:b3:a3:73,True
2024-02-24 18:52:37.073,fc:b9:bd:18:03:4b,True
2024-02-24 18:53:10.766,60:95:0f:7f:ee:81,True
2024-02-24 18:54:03.551,73:d8:ea:3d:c0:30,True
2024-02-24 18:57:32.274,f6:3b:02:36:e1:55,True
2024-02-24 18:57:58.077,5f:05:09:05:91:14,True
2024-02-24 18:58:14.891,68:be:92:9a:10:3c,True
2024-02-24 18:58:17.480,5e:51:f0:68:b4:bf,True
2024-02-24 19:00:47.859,7b:b1:ce:66:d1:39,True
2024-02-24 19:00:48.910,f1:35:67:1f:fb:c8,True
2024-02-24 19:02:43.192,cb:9e:21:dd:30:5c,True
2024-02-24 19:03:34.008,50:af:a2:bc:35:97,True
2024-02-24 19:03:52.555,43:74:29:f9:6b:3a,True
2024-02-24 19:05:03.066,53:e7:5a:18:0f:e7,True
2024-02-24 19:06:17.280,55:6c:bf:a1:cc:97,True
2024-02-24 19:08:00.258,df:34:2c:17:4f:f3,True
2024-02-24 19:08:18.120,5b:86:de:bb:11:40,True
2024-02-24 19:08:19.072,4f:8b:62:35:6b:35,True
2024-02-24 19:08:21.612,4e:23:8f:bb:89:dc,True
2024-02-24 19:08:39.844,51:10:c0:7b:20:57,True
2024-02-24 19:10:27.288,7d:b0:0a:c8:67:75,True
2024-02-24 19:10:30.621,74:d4:0f:da:06:d4,True
2024-02-24 19:10:44.455,47:5a:4d:37:57:89,True
2024-02-24 19:11:41.014,98:04:ed:cd:25:5d,True
2024-02-24 19:12:48.384,54:40:31:c0:3c:40,True
2024-02-24 19:12:49.219,54:40:31:c0:3c:40,True
2024-02-24 19:13:26.462,fe:3a:f4:a6:4a:e5,True
2024-02-24 19:15:45.885,dd:09:b9:06:de:26,True
2024-02-24 19:17:13.824,76:18:9a:e4:c9:7d,True
2024-02-24 19:19:03.928,74:93:53:4e:4a:eb,True
2024-02-24 19:21:28.168,40:b9:80:5a:29:da,True
2024-02-24 19:21:37.472,63:0a:4d:62:2d:a0,True
2024-02-24 19:22:23.143,40:9a:c8:c2:45:7d,True
2024-02-24 19:26:16.884,5f:db:68:57:b8:d1,True
2024-02-24 19:31:29.679,d1:b8:79:ae:f6:52,True
2024-02-24 19:31:30.356,55:f6:1e:50:2f:a8,True
2024-02-24 19:33:54.820,6c:fa:21:80:0b:60,True
2024-02-24 19:36:49.014,5a:76:02:31:ce:74,True
2024-02-24 19:39:52.308,54:b4:7e:46:c0:f0,True
2024-02-24 19:39:59.121,42:7c:5a:52:b5:3c,True
2024-02-24 19:45:05.114,5d:79:e4:29:ba:46,True
2024-02-24 19:46:43.581,c0:4e:ad:77:27:1e,True
2024-02-24 19:46:53.980,4d:23:4c:b0:13:b5,True
2024-02-24 19:49:14.783,79:4f:6e:79:cf:d9,True
2024-02-24 19:50:38.717,56:b5:e4:2e:19:94,True
2024-02-24 19:50:53.210,5d:08:a8:f4:11:ce,True
2024-02-24 19:51:28.738,5a:c1:93:12:66:1c,True
2024-02-24 19:57:09.241,43:64:d7:04:46:11,True
2024-02-24 19:57:30.549,6b:91:32:1e:42:75,True
2024-02-24 19:57:55.021,5e:30:5a:44:be:fc,True
2024-02-24 20:05:13.950,69:81:de:3d:5b:7a,True
2024-02-24 20:05:14.780,69:81:de:3d:5b:7a,True
2024-02-24 20:07:09.502,40:c3:37:12:93:11,True
2024-02-24 20:08:38.785,5b:21:2e:0a:72:a6,True
2024-02-24 20:09:14.054,5e:20:f1:f7:da:35,True
2024-02-24 20:09:17.029,ca:5a:2c:8e:45:a1,True
2024-02-24 20:14:35.940,46:1d:84:d0:c9:d3,True
2024-02-24 20:16:07.336,74:d7:3b:1e:b4:a1,True
2024-02-24 20:18:03.254,4f:16:6a:48:aa:8a,True
2024-02-24 20:21:28.430,d3:96:72:d8:fb:e2,True
2024-02-24 20:21:38.947,73:63:55:63:15:c9,True
2024-02-24 20:22:41.587,78:94:5b:a3:36:17,True
2024-02-24 20:24:09.370,42:ee:99:7f:b7:8c,True
2024-02-24 20:24:23.853,5c:09:07:57:d8:0c,True
2024-02-24 20:24:25.431,44:03:f7:52:06:51,True
2024-02-24 20:24:26.252,41:69:d5:5d:f0:86,True
2024-02-24 20:24:58.008,79:47:c9:5d:ee:03,True
2024-02-24 20:26:21.632,62:e5:1b:e9:11:df,True
2024-02-24 20:26:22.304,5c:20:58:a4:85:3e,True
2024-02-24 20:26:55.756,72:92:28:e1:62:bc,True
2024-02-24 20:27:38.554,7c:4e:72:5d:b2:6c,True
2024-02-24 20:28:43.451,e3:d1:9e:04:72:d8,True
2024-02-24 20:29:05.939,65:40:4d:9d:17:d1,True
2024-02-24 20:29:08.834,65:40:4d:9d:17:d1,True
2024-02-24 20:34:38.230,cd:03:fe:30:be:72,True
2024-02-24 20:35:14.215,eb:eb:2c:05:78:ce,True
2024-02-24 20:36:50.476,70:a2:e9:09:24:d6,True
2024-02-24 20:36:51.026,70:a2:e9:09:24:d6,True
2024-02-24 20:37:21.311,5e:48:64:67:c2:40,True
2024-02-24 20:42:02.665,64:0c:1d:cc:62:6b,True
2024-02-24 20:46:11.770,66:0d:27:02:59:f8,True
2024-02-24 20:46:50.948,54:29:22:88:3f:d7,True
2024-02-24 20:46:55.007,6b:c2:57:5e:94:22,True
2024-02-24 20:47:16.115,50:75:e8:2b:08:c7,True
2024-02-24 20:48:27.801,59:29:b2:c2:4f:69,True
2024-02-24 20:50:18.597,71:5e:2f:fe:45:14,True
2024-02-24 20:50:29.072,6d:9a:a3:d1:91:7e,True
2024-02-24 20:50:30.154,7c:58:7c:e0:38:ae,True
2024-02-24 20:51:22.777,da:76:56:6f:00:80,True
2024-02-24 20:53:31.343,55:42:83:c8:e4:1e,True
2024-02-24 20:55:17.743,6f:57:ab:48:fa:8c,True
2024-02-24 20:55:27.411,59:bc:1c:02:1a:9f,True
2024-02-24 20:59:20.046,6a:23:c1:c5:6f:13,True
2024-02-24 21:16:17.750,84:ee:03:4c:81:81,True
2024-02-24 21:16:25.106,6e:8c:94:34:e8:f9,True
2024-02-24 21:16:25.740,6e:8c:94:34:e8:f9,True
2024-02-24 21:17:23.372,42:28:06:08:f1:9d,True
2024-02-24 21:18:08.694,67:e0:3b:45:47:c7,True
2024-02-24 21:18:13.402,4f:1d:32:0c:9d:29,True
2024-02-24 21:22:22.887,57:57:3b:e6:6b:25,True
2024-02-24 21:22:45.038,45:41:7e:f3:b9:53,True
2024-02-24 21:25:07.858,57:49:e4:c1:e7:ed,True
2024-02-24 21:28:21.831,72:7d:bf:30:86:c7,True
2024-02-24 21:28:35.592,64:37:75:1d:3c:a5,True
2024-02-24 21:29:20.086,43:3b:67:bf:fa:8a,True
2024-02-24 21:29:52.945,62:6b:ba:03:9d:3a,True
2024-02-24 21:32:04.063,7c:9a:7a:21:33:23,True
2024-02-24 21:32:45.983,4a:fe:54:cb:df:56,True
2024-02-24 21:37:22.879,5c:dc:4a:99:50:1e,True
2024-02-24 21:37:42.673,e9:7f:da:22:8a:00,True
2024-02-24 21:38:01.031,5e:7c:f8:c5:04:00,True
2024-02-24 21:38:01.815,4f:00:04:d5:67:58,True
2024-02-24 21:38:04.027,78:26:fb:f7:1a:bf,True
